customer_id,recency,frequency,monetary,R,F,M,RFM_score,segment,cluster,marketing_channel
CUST03750,53,2,119.68,3,1,1,5,At Risk,3,Email
CUST03751,7,4,159.38,4,3,1,8,Loyal Customers,3,Paid Search
CUST03752,242,4,261.72,1,3,2,6,Potential Loyalists,0,Organic Search
CUST03753,25,5,1082.82,3,3,4,10,Champions,2,Paid Search
CUST03755,189,3,365.15,1,2,2,5,At Risk,0,Direct
CUST03756,225,6,785.74,1,4,4,9,Loyal Customers,1,Social Media
CUST03757,414,1,109.4,1,1,1,3,Hibernating,0,Social Media
CUST03758,13,7,732.45,4,4,4,12,Champions,1,Referral
CUST03759,40,1,539.14,3,1,3,7,Potential Loyalists,3,Email
CUST03760,95,1,544.52,2,1,3,6,Potential Loyalists,3,Organic Search
CUST03761,13,6,758.86,4,4,4,12,Champions,1,Direct
CUST03762,87,10,1629.9,2,4,4,10,Champions,2,Referral
CUST03763,305,2,112.72,1,1,1,3,Hibernating,0,Organic Search
CUST03764,22,5,336.94,4,3,2,9,Loyal Customers,1,Social Media
CUST03765,16,5,631.78,4,3,3,10,Champions,1,Direct
CUST03766,123,3,385.92,2,2,2,6,Potential Loyalists,3,Organic Search
CUST03767,192,5,560.02,1,3,3,7,Potential Loyalists,1,Paid Search
CUST03768,46,6,590.0,3,4,3,10,Champions,1,Paid Search
CUST03769,52,4,311.2,3,3,2,8,Loyal Customers,3,Email
CUST03770,52,4,767.74,3,3,4,10,Champions,1,Social Media
CUST03771,7,3,266.66999999999996,4,2,2,8,Loyal Customers,3,Paid Search
CUST03772,114,3,718.29,2,2,4,8,Loyal Customers,1,Email
CUST03773,142,4,967.6,2,3,4,9,Loyal Customers,1,Social Media
CUST03774,31,5,1110.34,3,3,4,10,Champions,2,Referral
CUST03775,163,2,96.0,1,1,1,3,Hibernating,3,Email
CUST03776,26,6,1010.39,3,4,4,11,Champions,2,Social Media
CUST03777,104,3,476.34000000000003,2,2,3,7,Potential Loyalists,3,Paid Search
CUST03778,26,4,362.92,3,3,2,8,Loyal Customers,3,Social Media
CUST03779,6,4,471.31999999999994,4,3,3,10,Champions,1,Organic Search
CUST03780,43,3,193.89000000000001,3,2,1,6,Potential Loyalists,3,Direct
CUST03781,177,4,314.97,1,3,2,6,Potential Loyalists,3,Direct
CUST03782,316,4,380.34,1,3,2,6,Potential Loyalists,0,Paid Search
CUST03783,157,6,880.21,1,4,4,9,Loyal Customers,1,Paid Search
CUST03784,64,3,144.92000000000002,2,2,1,5,At Risk,3,Social Media
CUST03785,201,3,396.35999999999996,1,2,2,5,At Risk,0,Paid Search
CUST03786,67,5,1440.58,2,3,4,9,Loyal Customers,2,Organic Search
CUST03787,116,8,665.74,2,4,3,9,Loyal Customers,1,Paid Search
CUST03788,30,1,476.14,3,1,3,7,Potential Loyalists,3,Paid Search
CUST03789,327,2,94.65,1,1,1,3,Hibernating,0,Social Media
CUST03790,11,8,1324.47,4,4,4,12,Champions,2,Paid Search
CUST03791,58,2,170.73,2,1,1,4,At Risk,3,Organic Search
CUST03792,273,1,178.61,1,1,1,3,Hibernating,0,Paid Search
CUST03793,267,2,753.44,1,1,4,6,Potential Loyalists,0,Paid Search
CUST03794,16,7,1297.5500000000002,4,4,4,12,Champions,2,Organic Search
CUST03795,28,4,213.52,3,3,1,7,Potential Loyalists,3,Email
CUST03796,17,4,991.27,4,3,4,11,Champions,1,Social Media
CUST03797,41,6,611.48,3,4,3,10,Champions,1,Paid Search
CUST03798,25,8,753.61,3,4,4,11,Champions,2,Organic Search
CUST03799,71,6,1092.02,2,4,4,10,Champions,2,Organic Search
CUST03800,3,6,487.03,4,4,3,11,Champions,1,Direct
CUST03801,26,3,689.0600000000001,3,2,4,9,Loyal Customers,3,Social Media
CUST03802,91,3,527.08,2,2,3,7,Potential Loyalists,3,Organic Search
CUST03803,27,12,1391.5900000000001,3,4,4,11,Champions,2,Referral
CUST03804,33,7,488.59000000000003,3,4,3,10,Champions,1,Email
CUST03805,51,5,344.8,3,3,2,8,Loyal Customers,1,Referral
CUST03806,112,8,867.1,2,4,4,10,Champions,2,Referral
CUST03807,79,4,974.51,2,3,4,9,Loyal Customers,1,Referral
CUST03808,165,4,663.85,1,3,3,7,Potential Loyalists,1,Paid Search
CUST03809,13,4,173.06,4,3,1,8,Loyal Customers,3,Email
CUST03810,12,6,600.08,4,4,3,11,Champions,1,Direct
CUST03811,77,4,271.12,2,3,2,7,Potential Loyalists,3,Referral
CUST03812,4,8,686.8199999999999,4,4,4,12,Champions,1,Organic Search
CUST03813,335,3,368.55,1,2,2,5,At Risk,0,Email
CUST03814,207,3,369.0,1,2,2,5,At Risk,0,Referral
CUST03815,73,3,171.24,2,2,1,5,At Risk,3,Social Media
CUST03816,37,5,376.65,3,3,2,8,Loyal Customers,1,Organic Search
CUST03817,280,3,133.47,1,2,1,4,At Risk,0,Paid Search
CUST03818,26,6,748.3299999999999,3,4,4,11,Champions,1,Organic Search
CUST03819,36,5,344.28,3,3,2,8,Loyal Customers,1,Direct
CUST03820,295,6,520.56,1,4,3,8,Loyal Customers,0,Organic Search
CUST03821,23,10,574.83,4,4,3,11,Champions,2,Organic Search
CUST03822,98,2,86.08,2,1,1,4,At Risk,3,Direct
CUST03823,7,5,703.06,4,3,4,11,Champions,1,Email
CUST03824,153,5,367.26,1,3,2,6,Potential Loyalists,1,Organic Search
CUST03825,28,5,809.39,3,3,4,10,Champions,1,Organic Search
CUST03826,18,2,336.83,4,1,2,7,Potential Loyalists,3,Paid Search
CUST03827,77,1,83.44,2,1,1,4,At Risk,3,Email
CUST03828,175,1,152.06,1,1,1,3,Hibernating,3,Paid Search
CUST03829,106,5,159.58,2,3,1,6,Potential Loyalists,3,Social Media
CUST03830,376,2,901.64,1,1,4,6,Potential Loyalists,0,Direct
CUST03831,116,6,1211.86,2,4,4,10,Champions,2,Paid Search
CUST03832,15,7,460.39,4,4,3,11,Champions,1,Social Media
CUST03833,181,3,81.68,1,2,1,4,At Risk,3,Organic Search
CUST03834,284,4,407.16999999999996,1,3,2,6,Potential Loyalists,0,Direct
CUST03835,428,1,114.62,1,1,1,3,Hibernating,0,Referral
CUST03836,52,6,273.96000000000004,3,4,2,9,Loyal Customers,1,Organic Search
CUST03837,42,6,1459.3000000000002,3,4,4,11,Champions,2,Social Media
CUST03838,35,3,97.51,3,2,1,6,Potential Loyalists,3,Referral
CUST03839,29,4,372.79,3,3,2,8,Loyal Customers,3,Email
CUST03840,35,5,540.2199999999999,3,3,3,9,Loyal Customers,1,Social Media
CUST03841,40,2,240.5,3,1,1,5,At Risk,3,Organic Search
CUST03842,105,7,313.93,2,4,2,8,Loyal Customers,1,Social Media
CUST03843,60,5,428.33,2,3,3,8,Loyal Customers,1,Paid Search
CUST03844,97,1,600.24,2,1,3,6,Potential Loyalists,3,Paid Search
CUST03845,13,4,498.08,4,3,3,10,Champions,1,Direct
CUST03846,173,1,940.28,1,1,4,6,Potential Loyalists,0,Direct
CUST03847,194,5,773.64,1,3,4,8,Loyal Customers,1,Referral
CUST03848,317,2,328.54,1,1,2,4,At Risk,0,Direct
CUST03851,358,4,543.79,1,3,3,7,Potential Loyalists,0,Email
CUST03852,10,6,428.6,4,4,3,11,Champions,1,Paid Search
CUST03853,48,4,393.96,3,3,2,8,Loyal Customers,3,Direct
CUST03854,41,2,210.14,3,1,1,5,At Risk,3,Email
CUST03855,49,3,213.91000000000003,3,2,1,6,Potential Loyalists,3,Paid Search
CUST03856,11,5,766.21,4,3,4,11,Champions,1,Paid Search
CUST03857,281,3,259.18,1,2,2,5,At Risk,0,Email
CUST03858,44,8,995.4200000000001,3,4,4,11,Champions,2,Referral
CUST03859,3,1,162.75,4,1,1,6,Potential Loyalists,3,Email
CUST03860,49,6,547.4,3,4,3,10,Champions,1,Email
CUST03861,24,5,507.5,3,3,3,9,Loyal Customers,1,Organic Search
CUST03862,355,3,102.71000000000001,1,2,1,4,At Risk,0,Paid Search
CUST03863,70,5,543.13,2,3,3,8,Loyal Customers,1,Paid Search
CUST03864,122,3,416.49,2,2,2,6,Potential Loyalists,3,Paid Search
CUST03865,7,6,613.78,4,4,3,11,Champions,1,Direct
CUST03866,4,8,832.51,4,4,4,12,Champions,2,Organic Search
CUST03867,374,4,317.32,1,3,2,6,Potential Loyalists,0,Social Media
CUST03868,2,4,462.91999999999996,4,3,3,10,Champions,1,Email
CUST03870,72,5,876.6999999999999,2,3,4,9,Loyal Customers,1,Social Media
CUST03871,44,8,627.53,3,4,3,10,Champions,1,Paid Search
CUST03872,16,4,736.31,4,3,4,11,Champions,1,Organic Search
CUST03873,227,4,432.8,1,3,3,7,Potential Loyalists,0,Paid Search
CUST03874,27,3,293.8,3,2,2,7,Potential Loyalists,3,Organic Search
CUST03875,209,3,345.26,1,2,2,5,At Risk,0,Paid Search
CUST03876,298,3,381.71999999999997,1,2,2,5,At Risk,0,Direct
CUST03877,16,5,684.26,4,3,4,11,Champions,1,Organic Search
CUST03878,34,4,286.75,3,3,2,8,Loyal Customers,3,Paid Search
CUST03879,16,11,1957.28,4,4,4,12,Champions,2,Social Media
CUST03880,289,3,356.9,1,2,2,5,At Risk,0,Direct
CUST03881,39,8,679.06,3,4,4,11,Champions,1,Organic Search
CUST03882,56,3,611.45,2,2,3,7,Potential Loyalists,3,Paid Search
CUST03883,3,8,522.08,4,4,3,11,Champions,1,Paid Search
CUST03884,8,5,497.71,4,3,3,10,Champions,1,Organic Search
CUST03885,304,6,379.56,1,4,2,7,Potential Loyalists,0,Paid Search
CUST03886,12,3,940.2099999999999,4,2,4,10,Champions,1,Organic Search
CUST03887,59,5,577.78,2,3,3,8,Loyal Customers,1,Paid Search
CUST03888,20,7,1112.3600000000001,4,4,4,12,Champions,2,Direct
CUST03889,10,7,465.77,4,4,3,11,Champions,1,Social Media
CUST03890,107,5,998.72,2,3,4,9,Loyal Customers,2,Direct
CUST03891,54,4,770.57,2,3,4,9,Loyal Customers,1,Social Media
CUST03892,16,3,241.14000000000001,4,2,1,7,Potential Loyalists,3,Direct
CUST03893,34,7,270.46999999999997,3,4,2,9,Loyal Customers,1,Paid Search
CUST03894,8,9,1644.68,4,4,4,12,Champions,2,Paid Search
CUST03895,175,5,437.62,1,3,3,7,Potential Loyalists,1,Organic Search
CUST03896,374,1,73.54,1,1,1,3,Hibernating,0,Paid Search
CUST03897,53,3,177.05,3,2,1,6,Potential Loyalists,3,Social Media
CUST03898,372,4,421.49,1,3,3,7,Potential Loyalists,0,Social Media
CUST03899,7,6,662.12,4,4,3,11,Champions,1,Email
CUST03900,206,4,213.40999999999997,1,3,1,5,At Risk,0,Paid Search
CUST03901,251,5,803.15,1,3,4,8,Loyal Customers,1,Organic Search
CUST03902,4,2,79.07,4,1,1,6,Potential Loyalists,3,Paid Search
CUST03903,53,6,1082.24,3,4,4,11,Champions,2,Email
CUST03904,104,3,293.90999999999997,2,2,2,6,Potential Loyalists,3,Direct
CUST03905,31,3,130.35,3,2,1,6,Potential Loyalists,3,Paid Search
CUST03906,382,4,465.34,1,3,3,7,Potential Loyalists,0,Paid Search
CUST03907,38,8,1546.34,3,4,4,11,Champions,2,Organic Search
CUST03908,4,2,168.01,4,1,1,6,Potential Loyalists,3,Organic Search
CUST03909,231,3,613.36,1,2,3,6,Potential Loyalists,0,Referral
CUST03910,110,5,1236.71,2,3,4,9,Loyal Customers,2,Direct
CUST03911,37,5,1493.85,3,3,4,10,Champions,2,Organic Search
CUST03912,18,4,458.85,4,3,3,10,Champions,3,Paid Search
CUST03913,16,5,317.79,4,3,2,9,Loyal Customers,1,Social Media
CUST03914,572,1,92.17,1,1,1,3,Hibernating,0,Social Media
CUST03915,18,9,753.14,4,4,4,12,Champions,2,Direct
CUST03916,34,3,144.16,3,2,1,6,Potential Loyalists,3,Organic Search
CUST03917,97,3,402.86,2,2,2,6,Potential Loyalists,3,Email
CUST03918,8,4,607.31,4,3,3,10,Champions,1,Paid Search
CUST03919,81,4,324.09000000000003,2,3,2,7,Potential Loyalists,3,Social Media
CUST03920,46,8,381.55,3,4,2,9,Loyal Customers,1,Direct
CUST03921,126,6,386.97999999999996,2,4,2,8,Loyal Customers,1,Direct
CUST03922,8,5,718.66,4,3,4,11,Champions,1,Direct
CUST03923,169,2,152.34,1,1,1,3,Hibernating,3,Organic Search
CUST03924,72,4,300.14,2,3,2,7,Potential Loyalists,3,Referral
CUST03925,29,5,919.81,3,3,4,10,Champions,1,Email
CUST03926,145,4,228.62,1,3,1,5,At Risk,3,Direct
CUST03927,255,5,277.41,1,3,2,6,Potential Loyalists,0,Email
CUST03928,181,5,640.97,1,3,3,7,Potential Loyalists,1,Paid Search
CUST03929,50,5,904.55,3,3,4,10,Champions,1,Organic Search
CUST03930,94,7,789.51,2,4,4,10,Champions,1,Paid Search
CUST03931,342,1,34.29,1,1,1,3,Hibernating,0,Social Media
CUST03932,21,7,872.64,4,4,4,12,Champions,2,Organic Search
CUST03933,59,3,133.01,2,2,1,5,At Risk,3,Organic Search
CUST03935,214,3,215.18,1,2,1,4,At Risk,0,Paid Search
CUST03936,40,3,204.42000000000002,3,2,1,6,Potential Loyalists,3,Social Media
CUST03937,21,7,1259.77,4,4,4,12,Champions,2,Paid Search
CUST03938,115,2,161.01999999999998,2,1,1,4,At Risk,3,Referral
CUST03939,209,2,178.51,1,1,1,3,Hibernating,0,Direct
CUST03940,116,4,434.15999999999997,2,3,3,8,Loyal Customers,3,Social Media
CUST03941,65,3,323.06,2,2,2,6,Potential Loyalists,3,Paid Search
CUST03942,110,3,345.66,2,2,2,6,Potential Loyalists,3,Paid Search
CUST03943,55,8,684.38,2,4,4,10,Champions,1,Paid Search
CUST03944,103,5,225.03,2,3,1,6,Potential Loyalists,3,Paid Search
CUST03945,225,1,42.45,1,1,1,3,Hibernating,0,Organic Search
CUST03946,38,1,35.69,3,1,1,5,At Risk,3,Organic Search
CUST03947,32,5,580.49,3,3,3,9,Loyal Customers,1,Direct
CUST03948,218,3,103.42,1,2,1,4,At Risk,0,Referral
CUST03949,4,6,1209.35,4,4,4,12,Champions,2,Referral
CUST03950,53,8,664.9,3,4,3,10,Champions,1,Organic Search
CUST03951,9,5,223.21,4,3,1,8,Loyal Customers,1,Social Media
CUST03952,62,6,680.58,2,4,4,10,Champions,1,Paid Search
CUST03953,9,6,525.72,4,4,3,11,Champions,1,Organic Search
CUST03955,159,2,186.87,1,1,1,3,Hibernating,3,Organic Search
CUST03956,11,6,895.95,4,4,4,12,Champions,2,Email
CUST03957,40,3,248.26,3,2,2,7,Potential Loyalists,3,Social Media
CUST03958,45,6,621.59,3,4,3,10,Champions,1,Paid Search
CUST03959,203,1,31.91,1,1,1,3,Hibernating,0,Paid Search
CUST03960,3,5,421.01,4,3,2,9,Loyal Customers,1,Paid Search
CUST03961,185,6,350.21,1,4,2,7,Potential Loyalists,1,Email
CUST03962,125,7,1131.15,2,4,4,10,Champions,2,Direct
CUST03963,52,3,220.53,3,2,1,6,Potential Loyalists,3,Direct
CUST03964,19,3,340.5,4,2,2,8,Loyal Customers,3,Direct
CUST03965,253,3,601.45,1,2,3,6,Potential Loyalists,0,Paid Search
CUST03966,54,2,75.3,2,1,1,4,At Risk,3,Paid Search
CUST03967,77,9,559.82,2,4,3,9,Loyal Customers,1,Referral
CUST03968,5,6,823.39,4,4,4,12,Champions,1,Direct
CUST03969,5,5,342.19,4,3,2,9,Loyal Customers,1,Social Media
CUST03970,20,5,324.35999999999996,4,3,2,9,Loyal Customers,1,Social Media
CUST03971,59,5,904.4,2,3,4,9,Loyal Customers,1,Direct
CUST03972,280,4,216.49,1,3,1,5,At Risk,0,Referral
CUST03973,316,2,765.79,1,1,4,6,Potential Loyalists,0,Paid Search
CUST03974,250,2,374.85,1,1,2,4,At Risk,0,Social Media
CUST03975,175,2,262.75,1,1,2,4,At Risk,3,Email
CUST03976,43,8,1003.61,3,4,4,11,Champions,2,Organic Search
CUST03977,36,8,1830.77,3,4,4,11,Champions,2,Social Media
CUST03978,27,7,385.31,3,4,2,9,Loyal Customers,1,Social Media
CUST03979,10,7,1292.52,4,4,4,12,Champions,2,Organic Search
CUST03980,237,3,80.62,1,2,1,4,At Risk,0,Social Media
CUST03982,3,3,277.63,4,2,2,8,Loyal Customers,3,Paid Search
CUST03983,220,2,104.50999999999999,1,1,1,3,Hibernating,0,Referral
CUST03984,16,10,866.3100000000001,4,4,4,12,Champions,2,Direct
CUST03985,215,5,571.8199999999999,1,3,3,7,Potential Loyalists,1,Social Media
CUST03986,163,1,58.55,1,1,1,3,Hibernating,3,Direct
CUST03987,11,11,923.8,4,4,4,12,Champions,2,Social Media
CUST03988,83,5,828.6,2,3,4,9,Loyal Customers,1,Social Media
CUST03989,37,6,855.05,3,4,4,11,Champions,1,Social Media
CUST03990,398,3,397.75,1,2,2,5,At Risk,0,Social Media
CUST03991,313,2,44.47,1,1,1,3,Hibernating,0,Social Media
CUST03992,141,5,439.73,2,3,3,8,Loyal Customers,1,Direct
CUST03993,9,5,472.59000000000003,4,3,3,10,Champions,1,Social Media
CUST03994,262,3,499.53,1,2,3,6,Potential Loyalists,0,Email
CUST03995,2,4,554.41,4,3,3,10,Champions,1,Email
CUST03996,20,6,349.99,4,4,2,10,Champions,1,Email
CUST03997,59,2,163.42,2,1,1,4,At Risk,3,Paid Search
CUST03998,5,3,238.65,4,2,1,7,Potential Loyalists,3,Organic Search
CUST03999,116,4,547.67,2,3,3,8,Loyal Customers,1,Organic Search
CUST04000,225,1,8.87,1,1,1,3,Hibernating,0,Organic Search
CUST04001,3,4,456.22,4,3,3,10,Champions,3,Direct
CUST04002,43,2,194.59,3,1,1,5,At Risk,3,Email
CUST04003,252,6,1246.76,1,4,4,9,Loyal Customers,2,Referral
CUST04004,32,1,546.12,3,1,3,7,Potential Loyalists,3,Direct
CUST04005,33,4,425.36,3,3,3,9,Loyal Customers,3,Direct
CUST04006,37,6,723.1999999999999,3,4,4,11,Champions,1,Paid Search
CUST04007,56,5,183.21,2,3,1,6,Potential Loyalists,3,Organic Search
CUST04008,9,5,716.99,4,3,4,11,Champions,1,Email
CUST04009,157,6,502.43000000000006,1,4,3,8,Loyal Customers,1,Email
CUST04010,181,5,1117.79,1,3,4,8,Loyal Customers,2,Organic Search
CUST04011,47,5,776.49,3,3,4,10,Champions,1,Organic Search
CUST04012,45,6,577.32,3,4,3,10,Champions,1,Social Media
CUST04013,2,9,1163.82,4,4,4,12,Champions,2,Email
CUST04014,109,4,264.55,2,3,2,7,Potential Loyalists,3,Email
CUST04015,85,2,128.16,2,1,1,4,At Risk,3,Direct
CUST04016,35,5,416.90999999999997,3,3,2,8,Loyal Customers,1,Direct
CUST04017,9,4,466.31,4,3,3,10,Champions,1,Paid Search
CUST04018,370,7,380.96999999999997,1,4,2,7,Potential Loyalists,0,Organic Search
CUST04019,216,7,429.69,1,4,3,8,Loyal Customers,1,Organic Search
CUST04020,116,4,224.95999999999998,2,3,1,6,Potential Loyalists,3,Paid Search
CUST04021,44,6,424.33,3,4,3,10,Champions,1,Email
CUST04022,38,8,1285.4099999999999,3,4,4,11,Champions,2,Paid Search
CUST04023,10,9,1161.04,4,4,4,12,Champions,2,Organic Search
CUST04024,17,3,279.64,4,2,2,8,Loyal Customers,3,Social Media
CUST04025,1,3,397.71,4,2,2,8,Loyal Customers,3,Social Media
CUST04026,84,5,457.67,2,3,3,8,Loyal Customers,1,Paid Search
CUST04027,34,5,680.44,3,3,4,10,Champions,1,Organic Search
CUST04028,11,3,110.16,4,2,1,7,Potential Loyalists,3,Referral
CUST04029,34,5,364.02000000000004,3,3,2,8,Loyal Customers,1,Social Media
CUST04030,11,5,1181.18,4,3,4,11,Champions,2,Organic Search
CUST04031,47,6,370.23,3,4,2,9,Loyal Customers,1,Organic Search
CUST04032,30,6,362.23,3,4,2,9,Loyal Customers,1,Organic Search
CUST04033,371,1,87.82,1,1,1,3,Hibernating,0,Paid Search
CUST04034,200,6,1440.78,1,4,4,9,Loyal Customers,2,Email
CUST04035,16,5,375.69,4,3,2,9,Loyal Customers,1,Email
CUST04036,369,2,227.37,1,1,1,3,Hibernating,0,Organic Search
CUST04037,28,7,328.86,3,4,2,9,Loyal Customers,1,Email
CUST04038,9,3,594.72,4,2,3,9,Loyal Customers,3,Email
CUST04039,2,4,1443.75,4,3,4,11,Champions,2,Email
CUST04040,57,4,1339.56,2,3,4,9,Loyal Customers,2,Paid Search
CUST04041,135,3,499.94,2,2,3,7,Potential Loyalists,3,Direct
CUST04042,266,7,660.96,1,4,3,8,Loyal Customers,1,Organic Search
CUST04043,56,4,323.5,2,3,2,7,Potential Loyalists,3,Organic Search
CUST04044,47,7,647.73,3,4,3,10,Champions,1,Social Media
CUST04045,47,5,351.96,3,3,2,8,Loyal Customers,1,Email
CUST04046,25,7,870.81,3,4,4,11,Champions,2,Email
CUST04047,4,5,532.51,4,3,3,10,Champions,1,Social Media
CUST04048,53,6,1066.87,3,4,4,11,Champions,2,Direct
CUST04049,44,7,452.29,3,4,3,10,Champions,1,Paid Search
CUST04050,48,3,366.17999999999995,3,2,2,7,Potential Loyalists,3,Paid Search
CUST04051,155,6,423.53000000000003,1,4,3,8,Loyal Customers,1,Paid Search
CUST04052,1,7,1112.84,4,4,4,12,Champions,2,Direct
CUST04053,67,2,153.36,2,1,1,4,At Risk,3,Organic Search
CUST04054,2,4,348.18,4,3,2,9,Loyal Customers,3,Referral
CUST04055,65,2,204.08,2,1,1,4,At Risk,3,Paid Search
CUST04056,3,1,26.91,4,1,1,6,Potential Loyalists,3,Referral
CUST04057,183,3,419.99,1,2,2,5,At Risk,3,Email
CUST04058,76,4,443.68,2,3,3,8,Loyal Customers,3,Direct
CUST04059,378,3,190.29000000000002,1,2,1,4,At Risk,0,Paid Search
CUST04060,85,1,184.82,2,1,1,4,At Risk,3,Direct
CUST04061,16,1,20.99,4,1,1,6,Potential Loyalists,3,Email
CUST04062,18,8,634.41,4,4,3,11,Champions,1,Organic Search
CUST04064,27,2,499.0,3,1,3,7,Potential Loyalists,3,Paid Search
CUST04065,19,7,803.86,4,4,4,12,Champions,2,Paid Search
CUST04066,21,4,302.87,4,3,2,9,Loyal Customers,3,Direct
CUST04067,7,4,726.1,4,3,4,11,Champions,1,Social Media
CUST04068,148,4,184.89999999999998,1,3,1,5,At Risk,3,Paid Search
CUST04069,31,6,763.81,3,4,4,11,Champions,1,Paid Search
CUST04070,56,9,1404.56,2,4,4,10,Champions,2,Social Media
CUST04071,13,6,448.43,4,4,3,11,Champions,1,Social Media
CUST04072,58,2,140.18,2,1,1,4,At Risk,3,Email
CUST04073,18,6,874.63,4,4,4,12,Champions,1,Organic Search
CUST04074,30,4,523.4399999999999,3,3,3,9,Loyal Customers,1,Social Media
CUST04075,31,6,383.66,3,4,2,9,Loyal Customers,1,Direct
CUST04076,48,6,555.31,3,4,3,10,Champions,1,Organic Search
CUST04077,20,4,546.5400000000001,4,3,3,10,Champions,1,Organic Search
CUST04078,115,1,107.53,2,1,1,4,At Risk,3,Referral
CUST04079,250,4,402.21000000000004,1,3,2,6,Potential Loyalists,0,Direct
CUST04080,75,4,336.41,2,3,2,7,Potential Loyalists,3,Social Media
CUST04081,34,5,402.71000000000004,3,3,2,8,Loyal Customers,1,Organic Search
CUST04082,30,5,574.43,3,3,3,9,Loyal Customers,1,Direct
CUST04083,7,7,1043.41,4,4,4,12,Champions,2,Direct
CUST04084,36,5,596.8599999999999,3,3,3,9,Loyal Customers,1,Direct
CUST04085,10,6,848.32,4,4,4,12,Champions,1,Organic Search
CUST04086,86,3,328.97,2,2,2,6,Potential Loyalists,3,Organic Search
CUST04087,179,4,538.98,1,3,3,7,Potential Loyalists,1,Social Media
CUST04088,21,4,583.37,4,3,3,10,Champions,1,Direct
CUST04089,159,1,35.32,1,1,1,3,Hibernating,3,Organic Search
CUST04090,37,10,1187.98,3,4,4,11,Champions,2,Referral
CUST04091,64,5,622.5,2,3,3,8,Loyal Customers,1,Organic Search
CUST04092,243,3,1043.65,1,2,4,7,Potential Loyalists,0,Social Media
CUST04093,180,4,436.35,1,3,3,7,Potential Loyalists,3,Paid Search
CUST04094,357,2,64.78,1,1,1,3,Hibernating,0,Paid Search
CUST04095,33,5,798.2,3,3,4,10,Champions,1,Direct
CUST04096,61,2,198.41000000000003,2,1,1,4,At Risk,3,Referral
CUST04097,41,7,523.84,3,4,3,10,Champions,1,Social Media
CUST04098,142,2,132.13,2,1,1,4,At Risk,3,Direct
CUST04099,77,4,446.93,2,3,3,8,Loyal Customers,3,Email
CUST04100,1,6,438.64,4,4,3,11,Champions,1,Email
CUST04101,391,3,169.01999999999998,1,2,1,4,At Risk,0,Email
CUST04102,21,5,665.94,4,3,3,10,Champions,1,Organic Search
CUST04103,96,1,14.68,2,1,1,4,At Risk,3,Referral
CUST04104,130,9,1268.7,2,4,4,10,Champions,2,Organic Search
CUST04105,6,9,622.4499999999999,4,4,3,11,Champions,2,Organic Search
CUST04106,3,2,166.55,4,1,1,6,Potential Loyalists,3,Organic Search
CUST04107,2,5,286.73,4,3,2,9,Loyal Customers,1,Paid Search
CUST04108,49,7,964.72,3,4,4,11,Champions,2,Direct
CUST04109,115,6,434.77,2,4,3,9,Loyal Customers,1,Organic Search
CUST04110,13,9,459.65,4,4,3,11,Champions,1,Email
CUST04111,16,4,653.52,4,3,3,10,Champions,1,Organic Search
CUST04112,189,7,787.07,1,4,4,9,Loyal Customers,1,Email
CUST04113,123,4,460.49,2,3,3,8,Loyal Customers,3,Email
CUST04114,55,4,393.52000000000004,2,3,2,7,Potential Loyalists,3,Direct
CUST04115,417,2,669.09,1,1,3,5,At Risk,0,Organic Search
CUST04116,42,11,900.8,3,4,4,11,Champions,2,Paid Search
CUST04117,10,4,334.6,4,3,2,9,Loyal Customers,3,Direct
CUST04118,42,8,965.27,3,4,4,11,Champions,2,Referral
CUST04119,50,6,544.25,3,4,3,10,Champions,1,Direct
CUST04120,551,2,109.83999999999999,1,1,1,3,Hibernating,0,Direct
CUST04121,83,4,773.01,2,3,4,9,Loyal Customers,1,Social Media
CUST04122,312,4,341.40999999999997,1,3,2,6,Potential Loyalists,0,Paid Search
CUST04123,45,6,522.33,3,4,3,10,Champions,1,Paid Search
CUST04124,71,4,204.82,2,3,1,6,Potential Loyalists,3,Organic Search
CUST04125,29,4,285.93,3,3,2,8,Loyal Customers,3,Social Media
CUST04126,148,3,237.56,1,2,1,4,At Risk,3,Email
CUST04127,74,4,609.25,2,3,3,8,Loyal Customers,1,Social Media
CUST04128,101,6,467.34,2,4,3,9,Loyal Customers,1,Direct
CUST04129,325,6,448.78,1,4,3,8,Loyal Customers,0,Direct
CUST04130,10,2,363.91999999999996,4,1,2,7,Potential Loyalists,3,Direct
CUST04131,84,5,1575.77,2,3,4,9,Loyal Customers,2,Organic Search
CUST04132,20,5,436.87,4,3,3,10,Champions,1,Email
CUST04133,20,3,142.66000000000003,4,2,1,7,Potential Loyalists,3,Organic Search
CUST04134,35,3,222.42,3,2,1,6,Potential Loyalists,3,Paid Search
