order_id,customer_id,order_date,category,product_name,unit_price,quantity,discount_pct,gross_amount,shipping_cost,net_revenue,marketing_channel,payment_method,region,customer_segment,returned,review_score,has_review,order_month,cohort_month,cohort_index,recency,frequency,monetary,segment,cluster
ORD104113,CUST04023,2024-01-17,Electronics,Wireless Earbuds,37.0,2,0,74.0,3.36,74.0,Organic Search,Credit Card,Europe,Returning,False,,False,2024-01,2024-01,0,10,9,1161.04,Champions,2
ORD110172,CUST01699,2024-08-05,Sports & Outdoors,Hiking Backpack,59.11,2,0,118.22,2.55,118.22,Social Media,Credit Card,North America,New,False,4.0,True,2024-08,2023-09,11,54,5,621.33,Loyal Customers,1
ORD103590,CUST02820,2023-12-26,Apparel,Graphic Tee,22.09,1,0,22.09,7.25,22.09,Organic Search,Credit Card,North America,Unknown,True,5.0,True,2023-12,2023-12,0,62,5,352.12,Potential Loyalists,1
ORD103184,CUST00892,2023-11-18,Home & Kitchen,Desk Lamp,91.19,4,15,364.76,7.25,310.05,Referral,PayPal,North America,New,False,,False,2023-11,2023-05,6,34,6,583.09,Champions,1
ORD116761,CUST02006,2024-12-01,Apparel,Graphic Tee,21.07,3,0,63.21,5.28,63.21,Direct,Credit Card,Europe,VIP,False,,False,2024-12,2024-12,0,25,2,183.24,At Risk,3
ORD100041,CUST02126,2024-01-06,Electronics,Laptop Stand,192.62,1,5,192.62,6.36,182.99,Paid Search,Credit Card,Latin America,VIP,False,,False,2024-01,2023-11,2,133,5,535.6500000000001,Loyal Customers,1
ORD114474,CUST02184,2024-11-26,Apparel,Graphic Tee,45.75,4,20,183.0,5.86,146.4,Direct,Debit Card,North America,Returning,False,3.0,True,2024-11,2024-04,7,36,3,365.82,Potential Loyalists,3
ORD109030,CUST02216,2024-09-19,Electronics,Smartwatch,186.2,1,5,186.2,10.09,176.89,Organic Search,Credit Card,Europe,VIP,False,,False,2024-09,2024-08,1,104,7,1072.3,Champions,2
ORD117689,CUST04105,2023-11-26,Sports & Outdoors,Water Bottle,71.24,1,0,71.24,10.25,71.24,Organic Search,Credit Card,Latin America,VIP,False,,False,2023-11,2023-11,0,6,9,622.4499999999999,Champions,2
ORD113559,CUST00503,2023-07-31,Toys & Games,Board Game,46.34,2,0,92.68,6.96,92.68,Email,Debit Card,Latin America,New,False,,False,2023-07,2023-07,0,56,6,325.09000000000003,Potential Loyalists,1
ORD117988,CUST04190,2024-08-08,Sports & Outdoors,Yoga Mat,114.57,4,0,458.28,7.31,458.28,Social Media,Debit Card,Europe,New,False,4.0,True,2024-08,2023-07,13,20,7,805.8599999999999,Champions,2
ORD107416,CUST02523,2024-01-05,Office Supplies,Ergonomic Chair,97.98,1,0,97.98,5.7,97.98,Organic Search,Credit Card,Middle East & Africa,New,False,,False,2024-01,2024-01,0,5,4,518.3299999999999,Loyal Customers,1
ORD105755,CUST02177,2024-06-12,Office Supplies,Desk Organizer,12.13,1,0,12.13,7.19,12.13,Referral,Credit Card,Asia Pacific,Returning,False,4.0,True,2024-06,2023-09,9,26,5,612.27,Loyal Customers,1
ORD116930,CUST01273,2024-07-25,Office Supplies,Wireless Mouse,161.49,2,0,322.98,5.92,322.98,Referral,Debit Card,Europe,New,False,,False,2024-07,2024-03,4,21,6,1151.51,Champions,2
ORD101729,CUST00702,2024-05-26,Beauty & Personal Care,Electric Toothbrush,22.57,3,15,67.71,8.51,57.55,Organic Search,Credit Card,Europe,Returning,False,,False,2024-05,2024-04,1,19,3,385.17,Potential Loyalists,3
ORD106414,CUST00230,2024-05-18,Home & Kitchen,Storage Bins,100.12,2,10,200.24,4.55,180.22,Referral,Debit Card,Europe,New,False,3.0,True,2024-05,2024-05,0,30,6,566.56,Loyal Customers,1
ORD104683,CUST01960,2024-08-02,Beauty & Personal Care,Electric Toothbrush,60.0,1,5,60.0,10.85,57.0,Organic Search,PayPal,North America,New,False,,False,2024-08,2023-06,14,152,9,1658.06,Loyal Customers,2
ORD114341,CUST02905,2024-06-19,Toys & Games,Puzzle 1000pc,28.2,1,10,28.2,3.79,25.38,Referral,PayPal,Latin America,Returning,False,2.0,True,2024-06,2023-06,12,111,5,254.26,Potential Loyalists,1
ORD108500,CUST02013,2023-12-17,Toys & Games,Puzzle 1000pc,9.63,3,0,28.89,7.48,28.89,Social Media,Credit Card,Middle East & Africa,VIP,False,,False,2023-12,2023-11,1,338,3,521.41,Potential Loyalists,0
ORD113330,CUST03543,2024-01-21,Office Supplies,Ergonomic Chair,250.81,2,5,501.62,4.48,476.54,Referral,Credit Card,Europe,Returning,False,5.0,True,2024-01,2024-01,0,2,7,1674.13,Champions,2
ORD103758,CUST02817,2024-10-28,Office Supplies,Wireless Mouse,240.52,3,5,721.56,3.06,685.48,Organic Search,Gift Card,Europe,Returning,False,3.0,True,2024-10,2024-10,0,20,7,1820.75,Champions,2
ORD115458,CUST02573,2024-01-23,Office Supplies,Ergonomic Chair,243.66,1,0,243.66,6.55,243.66,Direct,Credit Card,North America,Unknown,False,,False,2024-01,2023-02,11,159,6,1098.57,Loyal Customers,2
ORD111162,CUST03144,2024-04-07,Home & Kitchen,Storage Bins,126.09,2,0,252.18,5.87,252.18,Organic Search,PayPal,Latin America,VIP,False,3.0,True,2024-04,2024-01,3,269,6,818.94,Loyal Customers,1
ORD108477,CUST02766,2023-11-07,Toys & Games,RC Car,10.25,3,10,30.75,3.13,27.68,Organic Search,Debit Card,Europe,Returning,False,3.0,True,2023-11,2023-05,6,17,6,788.59,Champions,1
ORD113690,CUST01640,2024-11-26,Sports & Outdoors,Resistance Bands,107.69,2,10,215.38,9.39,193.84,Social Media,Credit Card,Latin America,New,False,,False,2024-11,2023-05,18,36,7,1011.97,Champions,2
ORD111382,CUST03280,2023-12-22,Apparel,Graphic Tee,17.6,1,10,17.6,7.06,15.84,Direct,Debit Card,Asia Pacific,Returning,False,,False,2023-12,2023-07,5,31,6,510.58000000000004,Champions,1
ORD115821,CUST01395,2024-10-11,Beauty & Personal Care,Face Serum,42.18,1,5,42.18,3.21,40.07,Paid Search,Credit Card,Europe,Returning,False,,False,2024-10,2024-10,0,82,2,229.35999999999999,At Risk,3
ORD110271,CUST00258,2023-10-11,Sports & Outdoors,Hiking Backpack,68.51,1,20,68.51,2.84,54.81,Direct,Credit Card,North America,New,False,5.0,True,2023-10,2023-10,0,1,2,78.6,Potential Loyalists,3
ORD114247,CUST04166,2023-11-17,Toys & Games,Board Game,35.33,1,10,35.33,8.05,31.8,Direct,Credit Card,North America,Returning,False,4.0,True,2023-11,2023-11,0,38,4,575.78,Loyal Customers,1
ORD101764,CUST02845,2023-10-16,Toys & Games,Board Game,46.78,1,5,46.78,3.47,44.44,Social Media,Credit Card,Asia Pacific,New,False,,False,2023-10,2023-08,2,443,2,178.39,Hibernating,0
ORD104809,CUST00713,2024-05-04,Home & Kitchen,Throw Blanket,31.81,2,5,63.62,6.9,60.44,Organic Search,Debit Card,Latin America,Returning,False,5.0,True,2024-05,2023-06,11,114,7,407.40999999999997,Loyal Customers,1
ORD115489,CUST01940,2024-12-18,Beauty & Personal Care,Hair Dryer,35.19,1,15,35.19,7.19,29.91,Organic Search,Credit Card,Asia Pacific,Returning,False,4.0,True,2024-12,2024-04,8,14,3,66.59,Potential Loyalists,3
ORD103537,CUST00501,2024-04-24,Sports & Outdoors,Water Bottle,10.91,1,20,10.91,6.05,8.73,Direct,Credit Card,Latin America,Returning,False,4.0,True,2024-04,2023-11,5,16,3,68.55,Potential Loyalists,3
ORD108387,CUST01990,2024-10-17,Apparel,Yoga Pants,62.54,3,15,187.62,7.35,159.48,Organic Search,PayPal,Europe,New,True,,False,2024-10,2024-10,0,59,7,524.69,Loyal Customers,1
ORD105969,CUST03052,2023-12-20,Apparel,Graphic Tee,76.61,1,0,76.61,11.0,76.61,Organic Search,Credit Card,Europe,Returning,False,,False,2023-12,2023-12,0,33,7,728.11,Champions,1
ORD102016,CUST02051,2024-01-21,Home & Kitchen,Air Fryer,113.3,2,25,226.6,7.48,169.95,Paid Search,PayPal,Middle East & Africa,VIP,False,2.0,True,2024-01,2023-11,2,346,2,223.38,Hibernating,0
ORD116510,CUST00015,2024-12-17,Office Supplies,Ergonomic Chair,181.56,3,10,544.68,7.25,490.21,Organic Search,Gift Card,North America,Returning,False,,False,2024-12,2024-04,8,3,4,913.9599999999999,Champions,1
ORD105186,CUST02490,2023-10-11,Office Supplies,Whiteboard,165.57,1,20,165.57,7.19,132.46,Paid Search,Credit Card,Asia Pacific,New,False,,False,2023-10,2023-09,1,53,8,714.83,Champions,2
ORD109639,CUST01390,2024-01-05,Office Supplies,Notebook Set,173.15,1,10,173.15,9.63,155.84,Social Media,PayPal,Asia Pacific,Returning,False,4.0,True,2024-01,2023-11,2,338,4,1214.66,Potential Loyalists,0
ORD112456,CUST00717,2024-07-27,Office Supplies,Whiteboard,241.45,1,25,241.45,7.31,181.09,Social Media,Credit Card,Europe,Returning,False,1.0,True,2024-07,2024-03,4,4,5,1015.1899999999999,Champions,2
ORD100093,CUST00503,2024-11-05,Home & Kitchen,Knife Set,34.22,2,0,68.44,11.38,68.44,Organic Search,PayPal,Latin America,New,False,1.0,True,2024-11,2023-07,16,56,6,325.09000000000003,Potential Loyalists,1
ORD110518,CUST00590,2023-07-30,Sports & Outdoors,Hiking Backpack,105.91,1,20,105.91,8.77,84.73,Organic Search,Credit Card,North America,New,False,3.0,True,2023-07,2023-03,4,4,6,627.0899999999999,Champions,1
ORD106750,CUST01114,2024-01-17,Beauty & Personal Care,Electric Toothbrush,64.29,1,5,64.29,8.6,61.08,Referral,Buy Now Pay Later,Europe,New,False,2.0,True,2024-01,2024-01,0,12,7,555.85,Champions,1
ORD101644,CUST01665,2024-04-07,Sports & Outdoors,Yoga Mat,99.54,1,0,99.54,10.19,99.54,Organic Search,PayPal,Asia Pacific,New,False,,False,2024-04,2023-12,4,269,4,490.90000000000003,Potential Loyalists,0
ORD106766,CUST01698,2024-09-10,Apparel,Yoga Pants,74.36,4,0,297.44,4.67,297.44,Organic Search,Credit Card,Europe,New,False,4.0,True,2024-09,2023-10,11,24,4,679.28,Loyal Customers,1
ORD117494,CUST03294,2024-10-19,Office Supplies,Desk Organizer,214.22,4,25,856.88,7.19,642.66,Paid Search,Credit Card,Asia Pacific,Returning,False,3.0,True,2024-10,2023-01,21,74,4,973.54,Loyal Customers,1
ORD111343,CUST02204,2024-12-04,Electronics,Wireless Earbuds,129.73,3,15,389.19,7.59,330.81,Referral,Gift Card,Europe,New,False,2.0,True,2024-12,2023-09,15,28,8,1337.92,Champions,2
ORD107509,CUST00962,2024-09-14,Office Supplies,Notebook Set,112.93,1,0,112.93,10.16,112.93,Paid Search,Credit Card,North America,Returning,False,5.0,True,2024-09,2023-09,12,109,6,403.13,Loyal Customers,1
ORD107200,CUST02869,2024-05-10,Beauty & Personal Care,Perfume,27.2,2,0,54.4,10.88,54.4,Email,Credit Card,North America,Returning,False,2.0,True,2024-05,2024-05,0,60,6,602.15,Loyal Customers,1
ORD101133,CUST02609,2024-03-22,Office Supplies,Whiteboard,57.42,4,25,229.68,7.71,172.26,Organic Search,PayPal,North America,Returning,False,,False,2024-03,2023-10,5,15,10,1136.12,Champions,2
ORD103411,CUST00008,2024-12-11,Toys & Games,Puzzle 1000pc,10.06,1,20,10.06,7.31,8.05,Organic Search,Credit Card,Europe,New,False,1.0,True,2024-12,2024-11,1,21,9,862.51,Champions,2
ORD100772,CUST03579,2024-05-07,Sports & Outdoors,Yoga Mat,128.49,2,10,256.98,3.54,231.28,Email,Credit Card,North America,Returning,False,,False,2024-05,2024-05,0,7,7,897.7,Champions,2
ORD107406,CUST00875,2024-01-11,Sports & Outdoors,Hiking Backpack,93.95,1,5,93.95,2.92,89.25,Organic Search,Buy Now Pay Later,Europe,New,False,,False,2024-01,2024-01,0,14,5,556.7,Champions,1
ORD113965,CUST00625,2024-11-07,Sports & Outdoors,Resistance Bands,93.01,1,10,93.01,3.48,83.71,Social Media,PayPal,Asia Pacific,Returning,False,3.0,True,2024-11,2024-10,1,55,4,392.26,Potential Loyalists,3
ORD116907,CUST02380,2024-09-08,Toys & Games,Building Blocks Set,52.77,2,0,105.54,7.19,105.54,Direct,PayPal,Asia Pacific,Returning,False,5.0,True,2024-09,2024-09,0,99,6,934.8,Champions,2
ORD106347,CUST02855,2024-01-27,Sports & Outdoors,Water Bottle,61.78,4,10,247.12,3.88,222.41,Referral,Credit Card,North America,New,False,2.0,True,2024-01,2024-01,0,57,5,412.99,Potential Loyalists,1
ORD117390,CUST00434,2024-12-07,Home & Kitchen,Knife Set,20.91,4,5,83.64,9.26,79.46,Social Media,PayPal,Middle East & Africa,New,False,3.0,True,2024-12,2024-06,6,25,5,411.96,Loyal Customers,1
ORD102622,CUST00683,2024-12-24,Office Supplies,Whiteboard,198.64,1,0,198.64,10.24,198.64,Email,Debit Card,North America,Returning,False,,False,2024-12,2023-07,17,8,6,787.55,Champions,1
ORD113084,CUST02237,2024-10-27,Beauty & Personal Care,Face Serum,53.86,1,5,53.86,8.21,51.17,Organic Search,PayPal,Asia Pacific,New,False,5.0,True,2024-10,2024-10,0,57,3,155.78,At Risk,3
ORD101987,CUST00230,2024-05-14,Toys & Games,Building Blocks Set,37.76,1,15,37.76,10.05,32.1,Organic Search,PayPal,Europe,New,False,4.0,True,2024-05,2024-05,0,30,6,566.56,Loyal Customers,1
ORD106521,CUST04111,2023-09-16,Home & Kitchen,Desk Lamp,23.98,1,0,23.98,6.19,23.98,Organic Search,Debit Card,Europe,New,False,3.0,True,2023-09,2023-09,0,16,4,653.52,Champions,1
ORD108666,CUST03664,2024-12-18,Toys & Games,RC Car,38.24,2,0,76.48,7.25,76.48,Social Media,PayPal,North America,Returning,False,,False,2024-12,2023-07,17,14,5,424.41,Champions,1
ORD103153,CUST03721,2023-07-20,Home & Kitchen,Desk Lamp,157.43,2,0,314.86,7.31,314.86,Organic Search,Buy Now Pay Later,Europe,New,False,,False,2023-07,2023-05,2,211,3,600.9300000000001,Potential Loyalists,0
ORD111657,CUST03203,2024-11-25,Electronics,Phone Case,164.34,1,0,164.34,5.99,164.34,Paid Search,Buy Now Pay Later,North America,Returning,False,4.0,True,2024-11,2024-06,5,24,10,1012.36,Champions,2
ORD100397,CUST03764,2024-03-26,Home & Kitchen,Coffee Maker,131.77,1,25,131.77,5.76,98.83,Organic Search,Buy Now Pay Later,Asia Pacific,Returning,True,,False,2024-03,2023-12,3,22,5,336.94,Loyal Customers,1
ORD106053,CUST02067,2024-04-06,Apparel,Wool Sweater,46.88,2,0,93.76,5.3,93.76,Organic Search,PayPal,North America,Returning,False,3.0,True,2024-04,2023-03,13,31,4,376.34,Potential Loyalists,3
ORD102943,CUST03238,2024-11-21,Electronics,Phone Case,215.37,4,20,861.48,3.08,689.18,Paid Search,Debit Card,Middle East & Africa,New,False,3.0,True,2024-11,2024-11,0,24,3,1087.9,Loyal Customers,1
ORD112657,CUST04156,2024-09-07,Toys & Games,RC Car,49.33,1,10,49.33,7.25,44.4,Direct,Debit Card,North America,Returning,True,,False,2024-09,2024-07,2,18,7,507.39,Champions,1
ORD115153,CUST00040,2024-11-10,Toys & Games,Board Game,37.18,1,0,37.18,7.19,37.18,Paid Search,Credit Card,Asia Pacific,New,False,,False,2024-11,2024-03,8,5,4,199.14,Potential Loyalists,3
ORD108757,CUST01286,2024-07-08,Home & Kitchen,Knife Set,64.81,1,0,64.81,7.19,64.81,Email,Debit Card,Asia Pacific,New,False,4.0,True,2024-07,2023-09,10,177,4,671.04,Potential Loyalists,1
ORD102236,CUST04197,2024-09-21,Electronics,Laptop Stand,158.63,4,0,634.52,7.19,634.52,Paid Search,Credit Card,Asia Pacific,VIP,False,,False,2024-09,2024-08,1,27,6,1132.1599999999999,Champions,2
ORD117880,CUST02372,2024-07-20,Beauty & Personal Care,Electric Toothbrush,42.47,1,0,42.47,8.43,42.47,Paid Search,Credit Card,Asia Pacific,New,False,,False,2024-07,2024-04,3,165,4,179.93,At Risk,3
ORD106207,CUST00261,2024-11-12,Electronics,Laptop Stand,210.66,4,25,842.64,6.73,631.98,Social Media,PayPal,Latin America,VIP,False,1.0,True,2024-11,2024-11,0,50,1,631.98,Potential Loyalists,3
ORD110134,CUST02479,2023-12-14,Beauty & Personal Care,Makeup Palette,45.74,1,0,45.74,11.02,45.74,Email,Credit Card,Asia Pacific,Returning,False,,False,2023-12,2023-11,1,96,5,575.47,Loyal Customers,1
ORD116540,CUST03889,2024-12-22,Apparel,Yoga Pants,49.04,1,10,49.04,7.29,44.14,Social Media,Gift Card,Latin America,Returning,False,,False,2024-12,2024-10,2,10,7,465.77,Champions,1
ORD101691,CUST03440,2024-11-27,Office Supplies,Desk Organizer,49.1,1,0,49.1,7.19,49.1,Referral,PayPal,Asia Pacific,Returning,False,2.0,True,2024-11,2023-08,15,35,3,121.21000000000001,Potential Loyalists,3
ORD117351,CUST04150,2024-03-23,Sports & Outdoors,Resistance Bands,24.02,2,20,48.04,11.79,38.43,Organic Search,Buy Now Pay Later,Asia Pacific,VIP,False,5.0,True,2024-03,2024-03,0,110,4,322.53,Potential Loyalists,3
ORD109548,CUST03194,2024-11-18,Beauty & Personal Care,Face Serum,42.26,2,0,84.52,7.9,84.52,Paid Search,PayPal,Asia Pacific,VIP,False,3.0,True,2024-11,2024-11,0,33,3,441.65,Loyal Customers,3
ORD111296,CUST00454,2024-06-11,Sports & Outdoors,Camping Tent,131.45,1,0,131.45,7.31,131.45,Organic Search,Credit Card,Europe,New,False,2.0,True,2024-06,2023-07,11,77,5,237.51,Potential Loyalists,1
ORD101765,CUST04102,2024-08-29,Toys & Games,Puzzle 1000pc,57.63,1,0,57.63,8.58,57.63,Paid Search,PayPal,Asia Pacific,New,False,,False,2024-08,2024-06,2,21,5,665.94,Champions,1
ORD104812,CUST03062,2023-12-03,Home & Kitchen,Desk Lamp,55.69,4,0,222.76,2.74,222.76,Paid Search,PayPal,North America,Returning,False,5.0,True,2023-12,2023-12,0,395,1,222.76,Hibernating,0
ORD103216,CUST02680,2024-03-04,Home & Kitchen,Knife Set,124.2,1,5,124.2,3.72,117.99,Direct,Debit Card,North America,New,False,1.0,True,2024-03,2024-02,1,303,4,453.83,Potential Loyalists,0
ORD104622,CUST01369,2024-03-02,Beauty & Personal Care,Face Serum,60.99,2,0,121.98,7.31,121.98,Social Media,Gift Card,Europe,New,False,,False,2024-03,2023-09,6,132,7,1037.24,Champions,2
ORD102220,CUST00522,2023-12-28,Apparel,Running Shoes,39.77,1,20,39.77,7.25,31.82,Direct,Credit Card,North America,Returning,False,1.0,True,2023-12,2023-12,0,4,5,779.0600000000001,Champions,1
ORD113378,CUST03021,2024-11-01,Beauty & Personal Care,Perfume,28.74,1,0,28.74,8.35,28.74,Email,Credit Card,Europe,New,False,,False,2024-11,2024-04,7,33,4,258.87,Loyal Customers,3
ORD101689,CUST00184,2024-06-27,Sports & Outdoors,Hiking Backpack,50.53,1,15,50.53,4.49,42.95,Organic Search,Credit Card,North America,New,False,3.0,True,2024-06,2024-06,0,142,5,332.11,Potential Loyalists,1
ORD104787,CUST00310,2024-05-16,Home & Kitchen,Throw Blanket,165.22,1,0,165.22,3.01,165.22,Paid Search,Credit Card,Asia Pacific,VIP,False,1.0,True,2024-05,2023-08,9,20,8,1831.44,Champions,2
ORD115117,CUST02933,2024-01-01,Apparel,Graphic Tee,34.39,1,25,34.39,7.41,25.79,Referral,PayPal,North America,New,False,5.0,True,2024-01,2023-03,10,165,8,741.15,Loyal Customers,2
ORD115949,CUST01683,2023-12-03,Apparel,Denim Jacket,68.72,1,0,68.72,11.62,68.72,Social Media,Gift Card,North America,VIP,False,,False,2023-12,2023-12,0,210,5,458.35,Potential Loyalists,1
ORD114224,CUST03933,2024-10-31,Toys & Games,Building Blocks Set,56.29,1,25,56.29,11.85,42.22,Organic Search,Gift Card,Europe,Returning,False,,False,2024-10,2024-10,0,59,3,133.01,At Risk,3
ORD102749,CUST00128,2024-06-07,Electronics,Laptop Stand,75.0,1,0,75.0,7.48,75.0,Direct,Gift Card,Middle East & Africa,Returning,False,5.0,True,2024-06,2024-02,4,12,11,880.98,Champions,2
ORD103138,CUST02289,2023-12-29,Home & Kitchen,Knife Set,178.04,1,15,178.04,3.52,151.33,Organic Search,PayPal,Middle East & Africa,Unknown,False,2.0,True,2023-12,2023-11,1,21,4,686.43,Champions,1
ORD113849,CUST03341,2024-12-19,Electronics,Smartwatch,38.05,1,15,38.05,7.25,32.34,Social Media,Credit Card,North America,New,False,4.0,True,2024-12,2024-05,7,13,5,244.88,Loyal Customers,1
ORD109644,CUST02212,2024-06-18,Home & Kitchen,Air Fryer,53.36,2,0,106.72,5.77,106.72,Paid Search,PayPal,Europe,Returning,False,4.0,True,2024-06,2024-06,0,6,3,298.13,Loyal Customers,3
ORD112801,CUST02962,2024-01-27,Beauty & Personal Care,Perfume,38.22,1,0,38.22,5.93,38.22,Organic Search,Credit Card,North America,Returning,False,4.0,True,2024-01,2024-01,0,230,4,238.65,At Risk,0
ORD109430,CUST01864,2024-11-21,Apparel,Wool Sweater,58.4,3,10,175.2,11.1,157.68,Referral,Credit Card,North America,New,False,4.0,True,2024-11,2023-06,17,41,6,1125.17,Champions,2
ORD114004,CUST00974,2024-10-23,Beauty & Personal Care,Electric Toothbrush,47.94,1,0,47.94,8.65,47.94,Paid Search,PayPal,North America,Unknown,False,4.0,True,2024-10,2024-10,0,36,3,453.43,Potential Loyalists,3
ORD114429,CUST02017,2023-09-05,Electronics,Phone Case,103.14,1,0,103.14,7.85,103.14,Social Media,Debit Card,Europe,New,False,,False,2023-09,2023-09,0,140,5,367.31,Potential Loyalists,1
ORD108494,CUST03459,2023-10-23,Electronics,Bluetooth Speaker,180.89,2,0,361.78,9.42,361.78,Social Media,PayPal,Europe,Returning,False,4.0,True,2023-10,2023-09,1,211,8,1363.9,Loyal Customers,2
ORD102513,CUST02370,2024-12-12,Beauty & Personal Care,Perfume,38.39,2,5,76.78,8.0,72.94,Social Media,Credit Card,North America,Returning,False,3.0,True,2024-12,2023-06,18,20,10,711.03,Champions,2
ORD102342,CUST00537,2024-12-02,Toys & Games,Building Blocks Set,43.61,1,0,43.61,7.31,43.61,Organic Search,Credit Card,Europe,Returning,True,3.0,True,2024-12,2024-11,1,30,3,194.55,At Risk,3
ORD102462,CUST01904,2024-07-22,Apparel,Denim Jacket,65.65,2,5,131.3,7.68,124.74,Paid Search,Buy Now Pay Later,North America,Returning,False,,False,2024-07,2024-07,0,102,3,385.07,Potential Loyalists,3
ORD114431,CUST01114,2024-01-24,Beauty & Personal Care,Electric Toothbrush,27.83,1,10,27.83,7.31,25.05,Paid Search,Credit Card,Europe,New,False,5.0,True,2024-01,2024-01,0,12,7,555.85,Champions,1
ORD116113,CUST00475,2023-12-23,Beauty & Personal Care,Face Serum,30.94,1,0,30.94,7.51,30.94,Social Media,Credit Card,Europe,Returning,False,1.0,True,2023-12,2023-10,2,279,4,153.59,At Risk,0
ORD106027,CUST04145,2023-11-14,Office Supplies,Whiteboard,228.88,1,0,228.88,5.26,228.88,Organic Search,Credit Card,Asia Pacific,New,False,5.0,True,2023-11,2023-11,0,22,4,467.44,Champions,1
ORD101836,CUST03808,2024-07-12,Electronics,Laptop Stand,95.48,1,20,95.48,6.94,76.38,Direct,PayPal,Latin America,New,False,5.0,True,2024-07,2024-06,1,165,4,663.85,Potential Loyalists,1
ORD117332,CUST03497,2023-11-08,Sports & Outdoors,Hiking Backpack,88.23,1,20,88.23,7.89,70.58,Referral,PayPal,Middle East & Africa,Returning,False,,False,2023-11,2023-11,0,6,7,405.88,Champions,1
ORD106387,CUST04040,2024-06-03,Home & Kitchen,Knife Set,57.71,1,5,57.71,3.18,54.82,Paid Search,Buy Now Pay Later,North America,Returning,False,2.0,True,2024-06,2024-06,0,57,4,1339.56,Loyal Customers,2
ORD117478,CUST02604,2024-08-18,Sports & Outdoors,Yoga Mat,131.37,1,0,131.37,8.99,131.37,Social Media,Credit Card,Europe,Returning,False,5.0,True,2024-08,2024-07,1,54,7,708.95,Champions,1
ORD111063,CUST03270,2024-08-25,Apparel,Wool Sweater,59.59,1,5,59.59,6.27,56.61,Social Media,PayPal,North America,New,False,3.0,True,2024-08,2024-08,0,86,4,329.13,Potential Loyalists,3
